Genre,Artist,Rating
experimental,menomena,8.26
experimental,to live and shave in l.a.,8.25
experimental,ponytail,8.23
experimental,iran,8.23
experimental,various artists,8.2
experimental,the psychic paramount,8.2
experimental,"susanna, jenny hval",8.2
experimental,skeletons and the kings of all cities,8.2
experimental,"shara worden, sarah kirkland snider, signal",8.2
experimental,secret chiefs 3,8.2
experimental,pharmakon,8.2
experimental,pauline oliveros,8.2
experimental,oneohtrix point never,8.2
experimental,morton feldman,8.2
experimental,moor mother,8.2
experimental,men's recovery project,8.2
experimental,masayoshi fujita,8.2
experimental,infinite body,8.2
experimental,ian william craig,8.2
experimental,"henry cow, slapp happy",8.2
experimental,department of eagles,8.2
experimental,dedekind cut,8.2
experimental,burial,8.2
experimental,"broken social scene, kevin drew",8.2
experimental,anthony braxton,8.2
experimental,amnesia scanner,8.2
experimental,albert marcoeur,8.2
experimental,sebadoh,8.17
experimental,wold,8.15
experimental,tim berne,8.15
experimental,lilys,8.15
experimental,laddio bolocko,8.15
experimental,giddy motors,8.15
experimental,elysia crampton,8.15
experimental,max richter,8.12
experimental,yvette,8.1
experimental,xinlisupreme,8.1
experimental,the blithe sons,8.1
experimental,spacemen 3,8.1
experimental,robert wyatt,8.1
experimental,meredith monk,8.1
experimental,"john cale, tony conrad, angus maclise, la monte young, marian zazeela",8.1
experimental,gruppo di improvvisazione nuova consonanza,8.1
experimental,dna,8.1
experimental,dean roberts,8.1
experimental,david daniell,8.1
experimental,comets on fire,8.1
experimental,bailter space,8.1
experimental,"anna homler, steve moshier",8.1
experimental,africa express,8.1
experimental,the microphones,8.08
experimental,can,8.08
experimental,tim hecker,8.07
experimental,dirty beaches,8.07
experimental,william basinski,8.05
experimental,volcano choir,8.05
experimental,"david byrne, brian eno",8.05
experimental,zu,8.0
experimental,yellow swans,8.0
experimental,yamantaka // sonic titan,8.0
experimental,wild flag,8.0
experimental,vampillia,8.0
experimental,"tom carter, pat murano",8.0
experimental,the raincoats,8.0
experimental,"the angels of light, akron/family",8.0
experimental,"tatsuya yoshida, satoko fujii",8.0
experimental,serpentwithfeet,8.0
experimental,"scanner, david toop, i/03",8.0
experimental,roly porter,8.0
experimental,paul lansky,8.0
experimental,original silence,8.0
experimental,"okkyung lee, christian marclay",8.0
experimental,milton babbitt,8.0
experimental,michael gordon,8.0
experimental,mario diaz de leon,8.0
experimental,laraaji,8.0
experimental,lake of dracula,8.0
experimental,kurt stenzel,8.0
experimental,kk null,8.0
experimental,jon mueller,8.0
experimental,john wiese,8.0
experimental,"jim black, ellery eskelin, andrea parkins",8.0
experimental,jenny hval,8.0
experimental,holger czukay,8.0
experimental,hieroglyphic being,8.0
experimental,henry cow,8.0
experimental,harry bertoia,8.0
experimental,gang gang dance,8.0
experimental,gabi,8.0
experimental,fennesz daniell buck,8.0
experimental,feedtime,8.0
experimental,erik friedlander,8.0
experimental,double leopards,8.0
experimental,david borden,8.0
experimental,byard lancaster,8.0
experimental,be your own pet,8.0
experimental,"arthur russell, peter zummo",8.0
experimental,philip jeck,7.98
experimental,colin stetson,7.98
experimental,the eternals,7.97
experimental,pete swanson,7.97
experimental,women,7.95
experimental,ui,7.95
experimental,the books,7.95
experimental,john adams,7.95
experimental,blood on the wall,7.95
experimental,wolf eyes,7.94
experimental,rhys chatham,7.94
experimental,brian eno,7.94
experimental,bill orcutt,7.93
experimental,abe vigoda,7.93
experimental,matthew shipp,7.91
experimental,john zorn,7.91
experimental,winter family,7.9
experimental,the austerity program,7.9
experimental,robert ashley,7.9
experimental,"richard youngs, makoto kawabata",7.9
experimental,pink and brown,7.9
experimental,"masayoshi fujita, jan jelinek",7.9
experimental,lydia ainsworth,7.9
experimental,lino capra vaccina,7.9
experimental,lau nau,7.9
experimental,"kronos quartet, bryce dessner",7.9
experimental,ken thomson,7.9
experimental,josef k,7.9
experimental,jonny greenwood,7.9
experimental,huerco s.,7.9
experimental,horse lords,7.9
experimental,"gregg bendian, nels cline",7.9
experimental,"fred lonberg-holm, jim orourke, weasel walter",7.9
experimental,dylan ettinger,7.9
experimental,dave douglas,7.9
experimental,coil,7.9
experimental,clockcleaner,7.9
experimental,"bonnie prince billy, bitchin bajas",7.9
experimental,"bitchin bajas, natural information society",7.9
experimental,azeda booth,7.9
experimental,axolotl,7.9
experimental,avey tare,7.9
experimental,annette peacock,7.9
experimental,david lang,7.88
experimental,rangda,7.87
experimental,wooden wand and the vanishing voice,7.85
experimental,the dead c,7.85
experimental,sunn o))),7.85
experimental,bing & ruth,7.85
experimental,arthur russell,7.84
experimental,acid mothers temple,7.83
experimental,jackie-o motherfucker,7.82
experimental,supersilent,7.81
experimental,"tyondai braxton, parts & labor",7.8
experimental,tangents,7.8
experimental,otomo yoshihide,7.8
experimental,"oneida, rhys chatham",7.8
experimental,mary lattimore,7.8
experimental,marielle v. jakobsons,7.8
experimental,maja ratkje,7.8
experimental,m.c. schmidt,7.8
experimental,"lisa gerrard, patrick cassidy",7.8
experimental,landed,7.8
experimental,kjartan sveinsson,7.8
experimental,keith rowe,7.8
experimental,keiji haino,7.8
experimental,june of 44,7.8
experimental,"jonny greenwood, bryce dessner",7.8
experimental,jefre cantu-ledesma,7.8
experimental,jeff bridges,7.8
experimental,ignatz,7.8
experimental,harold budd,7.8
experimental,happy birthday,7.8
experimental,gowns,7.8
experimental,glitterbust,7.8
experimental,fursaxa,7.8
experimental,flasher,7.8
experimental,elder ones,7.8
experimental,dead can dance,7.8
experimental,daniel wohl,7.8
experimental,"blues control, laraaji",7.8
experimental,biosphere,7.8
experimental,"big'n, oxes",7.8
experimental,anna von hausswolff,7.8
experimental,black dice,7.79
experimental,eat skull,7.77
experimental,vibracathedral orchestra,7.75
experimental,talk normal,7.75
experimental,oxbow,7.75
experimental,mike cooper,7.75
experimental,ghq,7.75
experimental,dan friel,7.75
experimental,animal collective,7.75
experimental,ruins,7.73
experimental,john maus,7.73
experimental,anna meredith,7.73
experimental,superchunk,7.72
experimental,white rock,7.7
experimental,vangelis,7.7
experimental,the knife,7.7
experimental,skullflower,7.7
experimental,reading rainbow,7.7
experimental,prurient,7.7
experimental,osso,7.7
experimental,"mica levi, oliver coates",7.7
experimental,lustmord,7.7
experimental,kites,7.7
experimental,"jarboe, justin k. broadrick",7.7
experimental,"glenn kotche, john luther adams",7.7
experimental,flicia atkinson,7.7
experimental,f ingers,7.7
experimental,derek bailey,7.7
experimental,death grips,7.7
experimental,"david daniell, douglas mccombs",7.7
experimental,"colin stetson, sarah neufeld",7.7
experimental,clipd beaks,7.7
experimental,chris forsyth and the solar motel band,7.7
experimental,chris cutler,7.7
experimental,"chris corsano, bill orcutt",7.7
experimental,boris,7.7
experimental,birchville cat motel,7.7
experimental,bark psychosis,7.7
experimental,aaron dilloway,7.7
experimental,sun araw,7.68
experimental,jhann jhannsson,7.68
experimental,current 93,7.68
experimental,charalambides,7.68
experimental,tortoise,7.66
experimental,sunset rubdown,7.66
experimental,volcano!,7.65
experimental,roomrunner,7.65
experimental,religious knives,7.65
experimental,mika vainio,7.65
experimental,melt-banana,7.65
experimental,king midas sound,7.65
experimental,kaitlyn aurelia smith,7.65
experimental,jakob olausson,7.65
experimental,gold-bears,7.65
experimental,matmos,7.64
experimental,kemialliset ystvt,7.63
experimental,hair police,7.63
experimental,container,7.63
experimental,steve reich,7.62
experimental,parts & labor,7.62
experimental,man man,7.62
experimental,whitehouse,7.6
experimental,veronica falls,7.6
experimental,tv ghost,7.6
experimental,tower recordings,7.6
experimental,sunpath,7.6
experimental,spires that in the sunset rise,7.6
experimental,soft circle,7.6
experimental,"robert barry, fred anderson",7.6
experimental,"philip jeck, janek schaefer",7.6
experimental,"oren ambarchi, martin ng",7.6
experimental,"oren ambarchi, jim orourke",7.6
experimental,noxagt,7.6
experimental,"matthew shipp, bobby kapp",7.6
experimental,"matmos, so percussion",7.6
experimental,lucrecia dalt,7.6
experimental,lotus plaza,7.6
experimental,kevin drew,7.6
experimental,kelsey lu,7.6
experimental,"john cale, nico, lou reed",7.6
experimental,jazkamer,7.6
experimental,james chance,7.6
experimental,james blood ulmer,7.6
experimental,"holger czukay, u-she",7.6
experimental,"ensemble dal niente, deerhoof",7.6
experimental,deakin,7.6
experimental,dave.i.d,7.6
experimental,crystal stilts,7.6
experimental,charles cohen,7.6
experimental,carla bozulich,7.6
experimental,bitchin bajas,7.6
experimental,times new viking,7.58
experimental,the breeders,7.58
experimental,pan sonic,7.57
experimental,goat,7.57
experimental,"fennesz, sakamoto",7.57
experimental,badgerlore,7.57
experimental,the necks,7.55
experimental,the double,7.55
experimental,philip glass,7.55
experimental,harry pussy,7.55
experimental,coachwhips,7.55
experimental,avi buffalo,7.55
experimental,einstrzende neubauten,7.54
experimental,six organs of admittance,7.53
experimental,part chimp,7.53
experimental,mouthus,7.53
experimental,magik markers,7.53
experimental,love is all,7.53
experimental,kevin drumm,7.52
experimental,chad vangaalen,7.52
experimental,yuka honda,7.5
experimental,weekend,7.5
experimental,tom recchion,7.5
experimental,"tim hecker, daniel lopatin",7.5
experimental,theoretical girls,7.5
experimental,the plot to blow up the eiffel tower,7.5
experimental,swell maps,7.5
experimental,sarah kirkland snider,7.5
experimental,"s. araw ""trio"" xi",7.5
experimental,qasim naqvi,7.5
experimental,oren ambarchi,7.5
experimental,nate young,7.5
experimental,lubomyr melnyk,7.5
experimental,loke rahbek & puce mary,7.5
experimental,kill me tomorrow,7.5
experimental,karp,7.5
experimental,"john cage, sun ra",7.5
experimental,"jim orourke, white out, william winant",7.5
experimental,ifihadahifi,7.5
experimental,fe-mail,7.5
experimental,drainolith,7.5
experimental,david toop,7.5
experimental,christina carter,7.5
experimental,chicago underground trio,7.5
experimental,"carlos giffoni, merzbow, jim orourke",7.5
experimental,carlos giffoni,7.5
experimental,battle trance,7.5
experimental,art ensemble of chicago,7.5
experimental,africans with mainframes,7.5
experimental,merzbow,7.48
experimental,high places,7.48
experimental,need new body,7.47
experimental,marnie stern,7.46
experimental,the depreciation guild,7.45
experimental,papercuts,7.45
experimental,neptune,7.45
experimental,larsen,7.45
experimental,boredoms,7.44
experimental,ween,7.43
experimental,no-neck blues band,7.43
experimental,mahjongg,7.43
experimental,deerhoof,7.43
experimental,burning star core,7.43
experimental,vox clamantis,7.4
experimental,vivian girls,7.4
experimental,the vaselines,7.4
experimental,syd barrett,7.4
experimental,suzanne ciani,7.4
experimental,senyawa,7.4
experimental,richard pinhas,7.4
experimental,r. andrew lee,7.4
experimental,"oren ambarchi, stephen omalley, randall dunn",7.4
experimental,mv & ee,7.4
experimental,mikael seifu,7.4
experimental,man forever,7.4
experimental,lifetones,7.4
experimental,"liars, oneida",7.4
experimental,les georges leningrad,7.4
experimental,kiila,7.4
experimental,iasos,7.4
experimental,hush arbors,7.4
experimental,gasp,7.4
experimental,frankie rose,7.4
experimental,en,7.4
experimental,controlled bleeding,7.4
experimental,clinic,7.4
experimental,black eyes,7.4
experimental,autistic daughters,7.4
experimental,xiu xiu,7.39
experimental,eric copeland,7.38
experimental,amps for christ,7.38
experimental,akron/family,7.38
experimental,portastatic,7.37
experimental,hanne hukkelberg,7.37
experimental,the nels cline singers,7.35
experimental,nodzzz,7.35
experimental,mars,7.35
experimental,cul de sac,7.35
experimental,"brian eno, karl hyde",7.35
experimental,nat baldwin,7.33
experimental,crystal antlers,7.33
experimental,oval,7.32
experimental,excepter,7.31
experimental,yves tumor,7.3
experimental,vicky chow,7.3
experimental,tom z,7.3
experimental,the sea and cake,7.3
experimental,the magnetic fields,7.3
experimental,tarentel,7.3
experimental,"sun ra, merzbow",7.3
experimental,slow six,7.3
experimental,sleepytime gorilla museum,7.3
experimental,"sachiko m, otomo yoshihide, toshimaru nakamura",7.3
experimental,"philip jeck, main, oval, henri pousseur",7.3
experimental,naked on the vague,7.3
experimental,muslimgauze,7.3
experimental,monotract,7.3
experimental,lichens,7.3
experimental,lia ices,7.3
experimental,jim jarmusch,7.3
experimental,"ikue mori, julianna barwick",7.3
experimental,gauntlet hair,7.3
experimental,gary war,7.3
experimental,felipe + forte,7.3
experimental,disasterpeace,7.3
experimental,charlemagne palestine,7.3
experimental,blank dogs,7.3
experimental,beatriz ferreyra,7.3
experimental,avey tares slasher flicks,7.3
experimental,"au, reynols, erdem helvacioglu, chris delaurenti, matmos",7.3
experimental,a winged victory for the sullen,7.3
experimental,liars,7.27
experimental,grandaddy,7.26
experimental,pyramids,7.25
experimental,nels cline,7.25
experimental,foot village,7.25
experimental,blackout beach,7.25
experimental,surf city,7.23
experimental,mi ami,7.23
experimental,laetitia sadier,7.23
experimental,islaja,7.23
experimental,d. charles speer and the helix,7.23
experimental,zach hill,7.2
experimental,wzt hearts,7.2
experimental,wet hair,7.2
experimental,to kill a petty bourgeoisie,7.2
experimental,the skygreen leopards,7.2
experimental,the skull defekts,7.2
experimental,the mae shi,7.2
experimental,"steve reich, terry riley",7.2
experimental,"steve gunn, mike cooper",7.2
experimental,smegma,7.2
experimental,sister vanilla,7.2
experimental,simon wickham-smith,7.2
experimental,shit and shine,7.2
experimental,secret machines,7.2
experimental,qui,7.2
experimental,"okkyung lee, c. spencer yeh, lasse marhaug",7.2
experimental,"non, boyd rice",7.2
experimental,mica levi,7.2
experimental,master musicians of bukkake,7.2
experimental,"mary lattimore, jeff zeigler",7.2
experimental,jamire williams,7.2
experimental,"jack rose, d. charles speer and the helix",7.2
experimental,human eye,7.2
experimental,"hieroglyphic being, j.i.t.u. ahn-sahm-buhl",7.2
experimental,heavy winged,7.2
experimental,grass widow,7.2
experimental,glassine,7.2
experimental,failing lights,7.2
experimental,diskaholics anonymous trio,7.2
experimental,climax golden twins,7.2
experimental,broadcast and the focus group,7.2
experimental,bride of no no,7.2
experimental,black pus,7.2
experimental,"atticus ross, leopold ross, bobby krlic",7.2
experimental,alessandro cortini,7.2
experimental,the secret machines,7.18
experimental,the legendary pink dots,7.17
experimental,electrelane,7.17
experimental,richard youngs,7.15
experimental,j mascis,7.15
experimental,implodes,7.15
experimental,earlimart,7.15
experimental,peaking lights,7.14
experimental,the usa is a monster,7.13
experimental,the unicorns,7.13
experimental,the antlers,7.12
experimental,warhammer 48k,7.1
experimental,"twig harper, daniel higgs",7.1
experimental,"tom z, gilberto assis",7.1
experimental,the punks,7.1
experimental,"the knife, planningtorock, mt. sims",7.1
experimental,the horrors,7.1
experimental,"merzbow, jim orourke, akira sakata, chikamorachi",7.1
experimental,joy zipper,7.1
experimental,"jim orourke, fennesz",7.1
experimental,glenn kotche,7.1
experimental,"fred lonberg-holm, glenn kotche, jason roebke",7.1
experimental,chris forsyth,7.1
experimental,cara stacey,7.1
experimental,avarus,7.1
experimental,ataxia,7.1
experimental,arto lindsay,7.1
experimental,anamai,7.1
experimental,a certain ratio,7.1
experimental,soul-junk,7.07
experimental,sunburned hand of the man,7.06
experimental,robedoor,7.05
experimental,icy demons,7.05
experimental,eugene mirman,7.05
experimental,13 & god,7.05
experimental,sunroof!,7.03
experimental,zomes,7.0
experimental,ulaan khol,7.0
experimental,"trent reznor, atticus ross",7.0
experimental,the residents,7.0
experimental,ted hearne,7.0
experimental,stereolab,7.0
experimental,spectrals,7.0
experimental,"pyramids, horseback",7.0
experimental,pumice,7.0
experimental,psychic tv,7.0
experimental,pre,7.0
experimental,peter broderick,7.0
experimental,joshua abrams,7.0
experimental,immix ensemble & vessel,7.0
experimental,"gerry mitchell, little sparta",7.0
experimental,frankie sparo,7.0
experimental,fox millions duo,7.0
experimental,fergus & geronimo,7.0
experimental,evan caminiti,7.0
experimental,"eternal tapestry, sun araw",7.0
experimental,daniel higgs,7.0
experimental,carter tutti,7.0
experimental,"bryce dessner, aaron dessner",7.0
experimental,bruce brubaker,7.0
experimental,"acid mothers temple, the melting paraiso u.f.o.",7.0
experimental,these are powers,6.97
experimental,the paper chase,6.97
experimental,samara lubelski,6.97
experimental,cities aviv,6.97
experimental,hella,6.96
experimental,tony conrad,6.95
experimental,"the congos, sun araw, m. geddes gengras",6.95
experimental,nisennenmondai,6.95
experimental,kwes,6.95
experimental,ganglians,6.95
experimental,ariel pink's haunted graffiti,6.94
experimental,david sylvian,6.93
experimental,beach fossils,6.93
experimental,the wedding present,6.92
experimental,ooioo,6.92
experimental,wolfgang tillmans,6.9
experimental,"sunn o))), ulver",6.9
experimental,sarah neufeld,6.9
experimental,ovo,6.9
experimental,"organum, z'ev",6.9
experimental,metalux,6.9
experimental,jackie lynn,6.9
experimental,girls names,6.9
experimental,get hustle,6.9
experimental,foetus,6.9
experimental,evangelista,6.9
experimental,es,6.9
experimental,egisto macchi,6.9
experimental,atoms for peace,6.9
experimental,daniel menche,6.87
experimental,daniel johnston,6.87
experimental,oxes,6.85
experimental,growing,6.82
experimental,"yoko ono, john lennon",6.8
experimental,vito ricci,6.8
experimental,violens,6.8
experimental,the mayfair set,6.8
experimental,the dead science,6.8
experimental,"oren ambarchi, robin fox",6.8
experimental,neon hunk,6.8
experimental,mirza,6.8
experimental,mantra percussion,6.8
experimental,magazine,6.8
experimental,"laraaji, sun araw",6.8
experimental,guapo,6.8
experimental,"fennesz, polwechsel",6.8
experimental,ex-girl,6.8
experimental,drew mcdowall,6.8
experimental,doug hream blunt,6.8
experimental,"david grubbs, mats gustafsson",6.8
experimental,bryce dessner,6.8
experimental,brilliant colors,6.8
experimental,barn owl,6.8
experimental,antonionian,6.8
experimental,nils frahm,6.78
experimental,woodsman,6.77
experimental,mindflayer,6.77
experimental,fredrik,6.75
experimental,alarm will sound,6.75
experimental,sian alice group,6.73
experimental,pterodactyl,6.73
experimental,pram,6.73
experimental,wives,6.7
experimental,volcano the bear,6.7
experimental,silver daggers,6.7
experimental,philip samartzis,6.7
experimental,paul white,6.7
experimental,nick fort,6.7
experimental,lust for youth,6.7
experimental,john carpenter,6.7
experimental,heroine sheiks,6.7
experimental,golden ball,6.7
experimental,"glen hall, lee ranaldo, william hooker",6.7
experimental,"fennesz, king midas sound",6.7
experimental,dave harrington group,6.7
experimental,christopher willits,6.7
experimental,blues control,6.7
experimental,angus maclise,6.7
experimental,gary wilson,6.68
experimental,sparklehorse,6.67
experimental,david grubbs,6.66
experimental,xbxrx,6.65
experimental,jaill,6.65
experimental,white rainbow,6.63
experimental,negativland,6.63
experimental,comet gain,6.62
experimental,"yasunao tone, florian hecker",6.6
experimental,tom verlaine,6.6
experimental,"soundwalk collective, patti smith, jesse paris smith",6.6
experimental,rogue wave,6.6
experimental,rings,6.6
experimental,"oneohtrix point never, rene hell",6.6
experimental,nervous cop,6.6
experimental,nalle,6.6
experimental,"glenn kotche, so percussion",6.6
experimental,forcefield,6.6
experimental,dd/mm/yyyy,6.6
experimental,blind man's colour,6.6
experimental,yoko ono,6.57
experimental,tapes 'n tapes,6.57
experimental,the apples in stereo,6.56
experimental,still corners,6.55
experimental,david lynch,6.55
experimental,cloudland canyon,6.55
experimental,art of noise,6.53
experimental,stephen emmer,6.5
experimental,qluster,6.5
experimental,no neck blues band,6.5
experimental,minks,6.5
experimental,mika miko,6.5
experimental,"matmos, fennesz, jason forrest, ryoji ikeda, barbara morgenstern, snd, mika vainio",6.5
experimental,kaada,6.5
experimental,"explosions in the sky, david wingo",6.5
experimental,duran duran duran,6.5
experimental,david yow,6.5
experimental,damo suzuki,6.5
experimental,coughs,6.5
experimental,brian reitzell,6.5
experimental,asobi seksu,6.5
experimental,afcgt,6.5
experimental,the octopus project,6.47
experimental,film school,6.47
experimental,dance disaster movement,6.45
experimental,the bad plus,6.43
experimental,thurston moore,6.4
experimental,so percussion,6.4
experimental,saqqara mastabas,6.4
experimental,"fennesz, keith rowe",6.4
experimental,essential logic,6.4
experimental,eric's trip,6.4
experimental,dead machines,6.4
experimental,an albatross,6.4
experimental,pit er pat,6.35
experimental,add n to (x),6.35
experimental,willis earl beal,6.34
experimental,terrestrial tones,6.3
experimental,"nils frahm, woodkid",6.3
experimental,"cul de sac, damo suzuki",6.3
experimental,christian marclay,6.3
experimental,psychedelic horseshit,6.25
experimental,girls against boys,6.25
experimental,"brian eno, rick holland",6.25
experimental,lucky dragons,6.23
experimental,"tortoise, the ex",6.2
experimental,"lilys, aspera ad astra",6.2
experimental,fat worm of error,6.2
experimental,don caballero,6.2
experimental,cloud cult,6.2
experimental,"amps for christ, woods",6.2
experimental,old time relijun,6.17
experimental,quasi,6.13
experimental,pocahaunted,6.1
experimental,marc ribot,6.1
experimental,magic kids,6.1
experimental,land of kush,6.1
experimental,"jad fair, daniel johnston",6.1
experimental,inlets,6.1
experimental,elf power,6.1
experimental,cant,6.1
experimental,23 skidoo,6.1
experimental,indian jewelry,6.07
experimental,suuns,6.05
experimental,zach cooper,6.0
experimental,white mice,6.0
experimental,"tyler friedman, samuel rohrer",6.0
experimental,toyomu,6.0
experimental,thee more shallows,6.0
experimental,the flowers of hell,6.0
experimental,swirlies,6.0
experimental,nurse with wound,6.0
experimental,nod,6.0
experimental,david s. ware quartet,6.0
experimental,big noble,6.0
experimental,seapony,5.95
experimental,ulver,5.93
experimental,when dinosaurs ruled the earth,5.9
experimental,the music tapes,5.9
experimental,my gold mask,5.9
experimental,"masami akita, russell haswell",5.9
experimental,clint mansell,5.9
experimental,free energy,5.85
experimental,william s. burroughs,5.8
experimental,tarantula a.d.,5.8
experimental,friends forever,5.8
experimental,flying,5.8
experimental,blue water white death,5.8
experimental,amon dl,5.8
experimental,young prisms,5.75
experimental,sisters,5.7
experimental,htrk,5.7
experimental,free kitten,5.7
experimental,dolphins into the future,5.7
experimental,d. charles speer,5.7
experimental,"boris, merzbow",5.7
experimental,sparks,5.65
experimental,made in mexico,5.6
experimental,first nation,5.6
experimental,trailer trash tracys,5.5
experimental,new flesh,5.5
experimental,"merzbow, full of hell",5.5
experimental,midlake,5.47
experimental,psychic ills,5.43
experimental,"tortoise, bonnie prince billy",5.4
experimental,"brian eno, dj j. peter schwalm",5.4
experimental,aids wolf,5.4
experimental,the red crayola,5.3
experimental,the hospitals,5.2
experimental,lee ranaldo,5.2
experimental,die monitr batss,5.2
experimental,arthur brown,5.2
experimental,our brother the native,5.15
experimental,tribes of neurot,5.1
experimental,masami akita & eiko ishibashi,5.1
experimental,darker my love,5.1
experimental,oberhofer,5.0
experimental,the fantmas melvins big band,4.9
experimental,high priest,4.9
experimental,laibach,4.85
experimental,tom carter,4.8
experimental,roommate,4.8
experimental,lisa gerrard,4.8
experimental,jarboe,4.8
experimental,the folk implosion,4.6
experimental,"steve buscemi, elliott sharp",4.6
experimental,arab on radar,4.55
experimental,six finger satellite,4.5
experimental,"mats gustafsson, colin stetson",4.4
experimental,greymachine,4.3
experimental,the peppermints,3.7
experimental,eric idle,3.7
experimental,alec empire,3.7
experimental,kel valhaal,3.5
experimental,i.u.d.,3.5
experimental,hans zimmer,3.3
experimental,pink anvil,3.1
experimental,bunnybrains,2.1
experimental,alexander tucker,2.0
experimental,non,1.0
experimental,"avey tare, kra brekkan",1.0
folk/country,bob wills and his texas playboys,9.15
folk/country,max tundra,9.0
folk/country,lead belly,9.0
folk/country,joanna newsom,8.76
folk/country,loretta lynn,8.65
folk/country,lavender country,8.6
folk/country,bobby charles,8.6
folk/country,washington phillips,8.5
folk/country,"robert forster, grant mclennan",8.5
folk/country,catherine irwin,8.5
folk/country,"calexico, iron & wine",8.5
folk/country,merle haggard,8.4
folk/country,john fahey,8.4
folk/country,vrttin,8.3
folk/country,toumani diabat,8.3
folk/country,sandro perri,8.3
folk/country,peter walker,8.3
folk/country,"ali farka tour, toumani diabat",8.3
folk/country,terry allen,8.25
folk/country,karen dalton,8.25
folk/country,scharpling & wurster,8.2
folk/country,drudkh,8.2
folk/country,andre ethier,8.2
folk/country,wildbirds & peacedrums,8.15
folk/country,half cousin,8.1
folk/country,ali farka tour,8.1
folk/country,appendix out,8.03
folk/country,toumast,8.0
folk/country,strand of oaks,8.0
folk/country,sixth great lake,8.0
folk/country,shirley collins,8.0
folk/country,ramblin' jack elliott,8.0
folk/country,lisa/liza,8.0
folk/country,jackson c. frank,8.0
folk/country,frank fairfield,8.0
folk/country,bobbie gentry,8.0
folk/country,anni rossi,8.0
folk/country,william tyler,7.98
folk/country,the anomoanon,7.97
folk/country,steve gunn,7.97
folk/country,the weather station,7.95
folk/country,sin ropas,7.93
folk/country,woody guthrie,7.9
folk/country,the deslondes,7.9
folk/country,primordial,7.9
folk/country,peter stampfel,7.9
folk/country,marisa anderson,7.9
folk/country,kath bloom,7.9
folk/country,"fred lonberg-holm, jim orourke, weasel walter",7.9
folk/country,flying canyon,7.9
folk/country,ez t,7.9
folk/country,"bonnie prince billy, bitchin bajas",7.9
folk/country,allen ginsberg,7.9
folk/country,sufjan stevens,7.89
folk/country,tanakh,7.88
folk/country,marissa nadler,7.88
folk/country,sturgill simpson,7.85
folk/country,joan shelley,7.85
folk/country,wovenhand,7.84
folk/country,lee hazlewood,7.84
folk/country,iron & wine,7.83
folk/country,hiss golden messenger,7.83
folk/country,bodies of water,7.83
folk/country,wooden wand and the sky high band,7.8
folk/country,peter and the wolf,7.8
folk/country,miranda lambert,7.8
folk/country,manyfingers,7.8
folk/country,lowlights,7.8
folk/country,little scream,7.8
folk/country,jessica pratt,7.8
folk/country,hart valley drifters,7.8
folk/country,cult of youth,7.8
folk/country,bobby bare,7.8
folk/country,blue roses,7.8
folk/country,bert jansch,7.8
folk/country,aurelio,7.8
folk/country,anas mitchell,7.8
folk/country,amy annelle,7.8
folk/country,alessandro stefana,7.8
folk/country,jack rose,7.78
folk/country,james blackshaw,7.76
folk/country,franklin bruno,7.75
folk/country,paavoharju,7.73
folk/country,yellowbirds,7.7
folk/country,r.l. burnside,7.7
folk/country,murry hammond,7.7
folk/country,mountain man,7.7
folk/country,monk parker,7.7
folk/country,miss derringer,7.7
folk/country,linda perhacs,7.7
folk/country,june carter cash,7.7
folk/country,james luther dickinson,7.7
folk/country,ilyas ahmed,7.7
folk/country,heron oblivion,7.7
folk/country,gold leaves,7.7
folk/country,feathers,7.7
folk/country,callers,7.7
folk/country,"bonnie prince billy, the cairo gang",7.7
folk/country,bill fay,7.7
folk/country,anders parker,7.7
folk/country,the tallest man on earth,7.68
folk/country,mayday,7.67
folk/country,johnny cash,7.65
folk/country,david thomas broughton,7.65
folk/country,cyann & ben,7.63
folk/country,tiny vipers,7.6
folk/country,the unthanks,7.6
folk/country,robert forster,7.6
folk/country,lori mckenna,7.6
folk/country,larry jon wilson,7.6
folk/country,kort,7.6
folk/country,james blood ulmer,7.6
folk/country,itasca,7.6
folk/country,fatoumata diawara,7.6
folk/country,catherine howe,7.6
folk/country,cate le bon,7.58
folk/country,karl blau,7.57
folk/country,white magic,7.55
folk/country,the innocence mission,7.55
folk/country,sharron kraus,7.55
folk/country,jana hunter,7.53
folk/country,edith frost,7.53
folk/country,richard thompson,7.52
folk/country,zachary cale,7.5
folk/country,william elliott whitmore,7.5
folk/country,"van dyke parks, inara george",7.5
folk/country,the sway machinery,7.5
folk/country,the memory band,7.5
folk/country,phil cook & his feat,7.5
folk/country,moris tepper,7.5
folk/country,luke roberts,7.5
folk/country,loren connors,7.5
folk/country,"jesu, sun kil moon",7.5
folk/country,dr. john,7.5
folk/country,doug paisley,7.5
folk/country,"david karsten daniels, fight the big bull",7.5
folk/country,christian kiefer,7.5
folk/country,brigid mae power,7.5
folk/country,bettye lavette,7.5
folk/country,adam torres,7.5
folk/country,shugo tokumaru,7.48
folk/country,meg baird,7.45
folk/country,matt kivel,7.45
folk/country,juana molina,7.45
folk/country,glenn jones,7.45
folk/country,neko case,7.44
folk/country,laura gibson,7.43
folk/country,bonnie prince billy,7.41
folk/country,watkins family hour,7.4
folk/country,told slant,7.4
folk/country,sarah bethe nelson,7.4
folk/country,mimicking birds,7.4
folk/country,kacey musgraves,7.4
folk/country,julie byrne,7.4
